id,date,routine,category,exercise,weight,reps,rpe,intensity,one_rep_max,volume,relative_volume,distance,time,speed,comment
434,2019-02-18,Princess Diana Gains Guide,Back,Pull Up,197.0,10.0,,0.75,263.0,1970.0,1477.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,100.0,15.0,,0.67,150.0,1500.0,1005.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,100.0,15.0,,0.67,150.0,1500.0,1005.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,100.0,15.0,,0.67,150.0,1500.0,1005.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,100.0,15.0,,0.67,150.0,1500.0,1005.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
434,2019-02-18,,Back,Bent Over EZ Bar Cable Row,60.0,15.0,,0.67,90.0,900.0,603.0,,,,
434,2019-02-18,,Back,Bent Over EZ Bar Cable Row,60.0,15.0,,0.67,90.0,900.0,603.0,,,,
434,2019-02-18,,Back,Bent Over EZ Bar Cable Row,60.0,15.0,,0.67,90.0,900.0,603.0,,,,
434,2019-02-18,,Back,Bent Over EZ Bar Cable Row,60.0,15.0,,0.67,90.0,900.0,603.0,,,,
434,2019-02-18,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
434,2019-02-18,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
434,2019-02-18,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
434,2019-02-18,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Barbell Row,85.0,12.0,,0.71,119.0,1020.0,724.0,,,,Did extra reps by accident. Much better form and pullthrough this time around.
434,2019-02-18,Princess Diana Gains Guide,Back,Barbell Row,85.0,10.0,,0.71,119.0,850.0,603.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Barbell Row,85.0,10.0,,0.71,119.0,850.0,603.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Barbell Row,85.0,10.0,,0.71,119.0,850.0,603.0,,,,
434,2019-02-18,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
434,2019-02-18,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
434,2019-02-18,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
434,2019-02-18,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
434,2019-02-18,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,
434,2019-02-18,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,
434,2019-02-18,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,
434,2019-02-18,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Seated Back Extension,5.0,15.0,,0.62,8.0,75.0,46.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Seated Back Extension,5.0,15.0,,0.62,8.0,75.0,46.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Seated Back Extension,5.0,15.0,,0.62,8.0,75.0,46.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Back,Seated Back Extension,5.0,15.0,,0.62,8.0,75.0,46.0,,,,
434,2019-02-18,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
435,2019-02-21,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.462921395,193.0,8.634803222797927,
435,2019-02-21,,Warmup,Active Stretching,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
435,2019-02-21,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
435,2019-02-21,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
435,2019-02-21,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
435,2019-02-21,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
435,2019-02-21,,Abs,Med Ball Spread Eagle,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
435,2019-02-21,,Cardio,Martial Arts Tabata,,,,,,,,0.000621371,270.0,0.008284946666666668,
435,2019-02-21,,Cardio,Martial Arts Tabata,,,,,,,,0.000621371,270.0,0.008284946666666668,
435,2019-02-21,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.449251233,197.0,8.209667202030458,
436,2019-02-23,,Warmup,Active Stretching,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,135.0,10.0,,0.58,233.0,1350.0,783.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,175.0,10.0,,0.75,233.0,1750.0,1312.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,175.0,10.0,,0.75,233.0,1750.0,1312.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,175.0,10.0,,0.75,233.0,1750.0,1312.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
436,2019-02-23,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
436,2019-02-23,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
436,2019-02-23,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
436,2019-02-23,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Cable Fly,120.0,5.0,,0.86,140.0,600.0,516.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Cable Fly,80.0,10.0,,0.57,140.0,800.0,455.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Cable Fly,80.0,7.0,,0.57,140.0,560.0,319.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Chest,Decline Cable Fly,80.0,8.0,,0.57,140.0,640.0,364.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Triceps,Close Grip Dip,196.0,10.0,,0.75,261.0,1960.0,1470.0,,,,
436,2019-02-23,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
437,2019-03-04,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.384007278,189.0,7.314424342857143,
437,2019-03-04,,Abs,Mounted Oblique Lean,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
437,2019-03-04,,Abs,Mounted Oblique Lean,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
437,2019-03-04,,Abs,Mounted Oblique Lean,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
437,2019-03-04,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
437,2019-03-04,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
437,2019-03-04,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.446765749,186.0,8.647079012903225,
438,2019-03-06,,Warmup,Active Stretching,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,135.0,10.0,,0.56,240.0,1350.0,756.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,175.0,10.0,,0.73,240.0,1750.0,1277.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,175.0,10.0,,0.73,240.0,1750.0,1277.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,35.0,10.0,,0.74,47.0,350.0,259.0,,,,
438,2019-03-06,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
438,2019-03-06,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
438,2019-03-06,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
438,2019-03-06,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
438,2019-03-06,Princess Diana Gains Guide,Triceps,Close Grip Dip,196.0,10.0,,0.75,261.0,1960.0,1470.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Pull Up,201.0,10.0,,0.75,268.0,2010.0,1507.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Pull Up,201.0,10.0,,0.75,268.0,2010.0,1507.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Pull Up,201.0,10.0,,0.75,268.0,2010.0,1507.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Pull Up,201.0,10.0,,0.75,268.0,2010.0,1507.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,100.0,15.0,,0.61,165.0,1500.0,915.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,110.0,15.0,,0.67,165.0,1650.0,1105.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,110.0,15.0,,0.67,165.0,1650.0,1105.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,110.0,15.0,,0.67,165.0,1650.0,1105.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
439,2019-03-11,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
439,2019-03-11,,Back,Bent Over EZ Bar Cable Row,70.0,15.0,,0.67,105.0,1050.0,703.0,,,,
439,2019-03-11,,Back,Bent Over EZ Bar Cable Row,70.0,15.0,,0.67,105.0,1050.0,703.0,,,,
439,2019-03-11,,Back,Bent Over EZ Bar Cable Row,70.0,15.0,,0.67,105.0,1050.0,703.0,,,,
439,2019-03-11,,Back,Bent Over EZ Bar Cable Row,70.0,15.0,,0.67,105.0,1050.0,703.0,,,,
439,2019-03-11,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
439,2019-03-11,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
439,2019-03-11,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
439,2019-03-11,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
440,2019-03-13,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.372201229,186.0,7.20389475483871,
440,2019-03-13,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
440,2019-03-13,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
440,2019-03-13,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
440,2019-03-13,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
440,2019-03-13,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
440,2019-03-13,,Abs,Med Ball Spread Eagle,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
440,2019-03-13,,Abs,Med Ball Spread Eagle,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,135.0,10.0,,0.56,240.0,1350.0,756.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,175.0,10.0,,0.73,240.0,1750.0,1277.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,180.0,10.0,,0.75,240.0,1800.0,1350.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,30.0,10.0,,0.64,47.0,300.0,192.0,,,,
441,2019-03-20,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
441,2019-03-20,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
441,2019-03-20,,Chest,Lower Chest Bracket Pushup,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
441,2019-03-20,,Chest,Lower Chest Bracket Pushup,1.0,4.0,,1.0,1.0,4.0,4.0,,,,
441,2019-03-20,,Chest,Lower Chest Bracket Pushup,1.0,3.0,,1.0,1.0,3.0,3.0,,,,
441,2019-03-20,,Chest,Lower Chest Bracket Pushup,1.0,3.0,,1.0,1.0,3.0,3.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Cable Fly,120.0,5.0,,0.86,140.0,600.0,516.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Cable Fly,80.0,6.0,,0.57,140.0,480.0,273.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Cable Fly,80.0,6.0,,0.57,140.0,480.0,273.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Triceps,Close Grip Dip,198.0,10.0,,0.75,264.0,1980.0,1485.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Cable Fly,80.0,7.0,,0.57,140.0,560.0,319.0,,,,
441,2019-03-20,Princess Diana Gains Guide,Chest,Decline Cable Fly,90.0,6.0,,0.64,140.0,540.0,345.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.423775022,186.0,8.2020972,
442,2019-03-23,Princess Diana Gains Guide,Back,Pull Up,199.0,10.0,,0.74,268.0,1990.0,1472.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Pull Up,199.0,10.0,,0.74,268.0,1990.0,1472.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Pull Up,199.0,10.0,,0.74,268.0,1990.0,1472.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Pull Up,199.0,10.0,,0.74,268.0,1990.0,1472.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,120.0,15.0,,0.67,180.0,1800.0,1206.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,120.0,15.0,,0.67,180.0,1800.0,1206.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,120.0,15.0,,0.67,180.0,1800.0,1206.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,110.0,15.0,,0.61,180.0,1650.0,1006.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
442,2019-03-23,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,A tough set
442,2019-03-23,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,Need to keep from so I don't tweak my left anterior delt
442,2019-03-23,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,"Slight tickle on the right wrist, nothing too crazy but watch"
442,2019-03-23,,Back,Bent Over Rope Pulldown,80.0,12.0,,0.71,112.0,960.0,681.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Seated Back Extension,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Seated Back Extension,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Seated Back Extension,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Seated Back Extension,10.0,15.0,,0.67,15.0,150.0,100.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Barbell Row,65.0,12.0,,0.51,127.0,780.0,397.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Barbell Row,75.0,10.0,,0.59,127.0,750.0,442.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Barbell Row,85.0,10.0,,0.67,127.0,850.0,569.0,,,,
442,2019-03-23,Princess Diana Gains Guide,Back,Barbell Row,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
442,2019-03-23,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
442,2019-03-23,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
442,2019-03-23,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,
442,2019-03-23,,Back,Inverted Row,1.0,10.0,,1.0,1.0,10.0,10.0,,,,Sloppiest set of all time done at the end of the workout when the gym was closing.
443,2019-03-29,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.420668167,187.0,8.098424605347594,
443,2019-03-29,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Decline Oblique Chop,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Med Ball Spread Eagle,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Med Ball Spread Eagle,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Med Ball Spread Eagle,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Mounted Oblique Lean,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,,Abs,Mounted Oblique Lean,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
443,2019-03-29,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,1.0,20.0,,0.5,2.0,20.0,10.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Cardio,Rowing Machine,,,,,,,,0.420668167,192.0,7.887528131249999,
444,2019-03-30,Princess Diana Gains Guide,Back,Pull Up,200.0,10.0,,0.75,268.0,2000.0,1500.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Pull Up,200.0,10.0,,0.75,268.0,2000.0,1500.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Pull Up,200.0,10.0,,0.75,268.0,2000.0,1500.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Pull Up,200.0,10.0,,0.75,268.0,2000.0,1500.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Reverse Cable Fly,15.0,15.0,,0.68,22.0,225.0,153.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,120.0,15.0,,0.67,180.0,1800.0,1206.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,120.0,15.0,,0.67,180.0,1800.0,1206.0,,,,"Feeling really tired for some reason, maybe not a big enough breakfast. Had to stop midset."
444,2019-03-30,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,110.0,15.0,,0.61,180.0,1650.0,1006.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,110.0,15.0,,0.61,180.0,1650.0,1006.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,Much harder with my right arm than my left.
444,2019-03-30,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,Went a little too fast here. Right bicep is throbbing a bit
444,2019-03-30,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,50.0,12.0,,0.71,70.0,600.0,426.0,,,,
444,2019-03-30,,Back,Bent Over EZ Bar Cable Row,80.0,15.0,,0.67,120.0,1200.0,804.0,,,,
444,2019-03-30,,Back,Bent Over EZ Bar Cable Row,80.0,15.0,,0.67,120.0,1200.0,804.0,,,,
444,2019-03-30,,Back,Bent Over EZ Bar Cable Row,80.0,15.0,,0.67,120.0,1200.0,804.0,,,,
444,2019-03-30,,Back,Bent Over EZ Bar Cable Row,80.0,15.0,,0.67,120.0,1200.0,804.0,,,,
444,2019-03-30,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
444,2019-03-30,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
444,2019-03-30,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
444,2019-03-30,,Back,Bent Over Single Arm Cable Row with Twist,40.0,12.0,,0.71,56.0,480.0,340.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Barbell Row,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Barbell Row,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Barbell Row,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
444,2019-03-30,Princess Diana Gains Guide,Back,Barbell Row,95.0,10.0,,0.75,127.0,950.0,712.0,,,,
